date,open,high,low,close,volume
29-04-2014,44.6057,46.3757,44.5757,45.6957,23132900
30-04-2014,45.4171,46.0571,44.3214,46.0057,23618700
01-05-2014,46.2929,49.3843,46.15,48.0741,37001300
02-05-2014,48.2157,49.1286,47.7214,48.6643,26194700
05-05-2014,48.2957,49.3543,48.0143,49.1971,20330800
06-05-2014,49.1029,49.6743,46.52,46.5986,22722700
07-05-2014,46.59,46.8344,45.0301,45.7914,25680900
08-05-2014,45.3086,47.3886,44.9086,45.9514,21168700
09-05-2014,46.0114,47.1343,45.3357,46.9357,17968300
12-05-2014,47.2657,49.3614,47.2171,49.35,21395500
13-05-2014,49.2071,50.61,48.6771,49.5914,20832000
14-05-2014,49.5786,50.6286,49.4371,50.2686,19891900
15-05-2014,50.1214,50.2557,48.4829,49.17,23370200
16-05-2014,49.3529,49.9957,48.5486,49.9829,19072200
19-05-2014,49.5714,52.4603,49.5075,52.0714,25393200
20-05-2014,52.1443,53.2429,51.7714,53.0957,28828100
21-05-2014,53.5886,55.8129,53.3357,55.8,39939900
22-05-2014,55.84,56.7857,55.3571,55.9714,33222700
23-05-2014,55.9486,57.4957,55.6659,57.4786,22122100
27-05-2014,57.4286,57.46,56.1643,56.9729,26735100
28-05-2014,56.7429,57.8857,56.2143,57.32,19873700
29-05-2014,57.6286,59.4271,57.0786,59.3143,22844500
30-05-2014,59.3114,60.2486,58.8014,59.69,29248800
02-06-2014,59.9257,60.4157,58.9286,60.2943,20480600
03-06-2014,59.9986,60.8,59.5786,59.6529,17133200
04-06-2014,59.5371,60.6429,59.0429,60.4586,17432800
05-06-2014,60.5357,61.3429,59.7957,61.1929,18930800
06-06-2014,61.43,62.1271,61.1943,61.4471,15730400
09-06-2014,61.3571,61.5214,60.0129,60.4414,16678900
10-06-2014,60.7886,62.2914,60.7171,61.1843,22920100
11-06-2014,60.7471,61.8,60.7143,61.4286,13745900
12-06-2014,61.2957,61.4639,60.0714,60.35,15803200
13-06-2014,60.4286,61.1286,59.6014,61.1014,15778700
16-06-2014,60.9329,61.6014,60.4886,61.4657,12506200
17-06-2014,62.5771,64.0128,62.5386,63.3786,28996100
18-06-2014,63.3814,64.4029,62.8929,64.0971,18786600
19-06-2014,64.2043,64.2129,62.58,63.0557,17308200
20-06-2014,63.0286,63.2686,62.14,62.8829,13222300
23-06-2014,62.7657,63.1229,62.2214,62.7886,10672900
24-06-2014,62.5786,64.2771,62.2143,62.3371,20367200
25-06-2014,62.1429,63.5371,61.9043,63.4586,15752100
26-06-2014,62.97,63.1629,62.3929,62.8014,14237300
27-06-2014,62.6171,63.3129,62.4857,63.1543,15587600
30-06-2014,63.2657,63.8383,62.8129,62.9429,10588900
01-07-2014,65.1757,67.6686,65.0429,67.5857,37995300
02-07-2014,67.64,67.9814,66.5771,66.6771,17309600
03-07-2014,67.1657,67.5171,66.9814,67.4786,11359600
07-07-2014,67.4429,67.4614,65.7143,65.8029,18296600
08-07-2014,65.6643,65.8571,62.7544,63.5786,26182800
09-07-2014,63.74,64.1914,62.8186,63.2857,21011200
10-07-2014,62.056,63.4557,61.1714,62.65,24388700
11-07-2014,63.0657,63.4471,62.45,62.8514,14219100
14-07-2014,63.3286,65.0686,62.7143,64.6543,17433500
15-07-2014,64.3843,64.4814,63.1814,64.1557,13505800
16-07-2014,64.8671,65.1,63.3429,63.4914,13438600
17-07-2014,63.3257,64.1214,62.6129,62.7657,13266400
18-07-2014,62.9729,63.4714,62.2493,63.4529,11760700
21-07-2014,64.5271,65.3571,63.9457,64.5643,34671000
22-07-2014,63.2829,63.5243,60.7231,61.5843,57174600
23-07-2014,61.4871,62.2014,60.93,61.1286,17267600
24-07-2014,61.3529,61.4584,59.86,60.7686,18621400
25-07-2014,60.7143,61.1671,60.0571,60.2657,11610200
28-07-2014,60.3157,60.8443,59.7886,60.6657,11960900
29-07-2014,60.4586,61.1986,60.4586,60.6114,9282000
30-07-2014,60.6786,62.1843,60.6157,62.0514,15263500
31-07-2014,61.4657,61.8529,60.1843,60.3886,13820100
01-08-2014,60.2514,61.1043,58.93,60.7714,18947600
04-08-2014,61.0286,61.4286,60.1114,60.3857,10686900
05-08-2014,60.1857,61.1429,60.0443,60.4071,10653300
06-08-2014,60.1429,62.1286,60.0786,61.4714,15835400
07-08-2014,62.1857,64.2786,62.0786,64.2386,27313300
08-08-2014,64.3143,64.4243,63.15,63.6929,15495200
11-08-2014,64.1743,65.3786,64.1014,64.5057,13246800
12-08-2014,64.4786,64.7143,63.3443,63.7729,10845100
13-08-2014,64.0857,64.8879,63.8314,64.5043,9062900
14-08-2014,64.6014,65,64.0314,64.41,6676600
15-08-2014,64.4986,66,64.0857,65.5843,22036700
18-08-2014,66.0086,67.0714,65.8929,66.5714,13496000
19-08-2014,66.7271,67.2143,66.0614,66.8786,10897600
20-08-2014,66.7143,67.6786,66.363,67.4557,12163900
21-08-2014,67.3257,68.0214,66.8101,67.4357,11746700
22-08-2014,67.2771,68.5071,67.15,68.4557,13735400
25-08-2014,68.7929,69.3286,68.2186,68.7043,13484800
26-08-2014,68.3571,68.8357,67.793,68.48,10137400
27-08-2014,68.4857,68.6064,67.6614,67.8143,10394300
28-08-2014,67.5214,68.2114,67.2586,67.8871,7584500
29-08-2014,68.1214,68.6429,67.7343,68.2343,9838500
02-09-2014,68.3571,68.3986,67.7986,68.0857,8806700
03-09-2014,68.6457,69.6571,68.0757,68.1986,16219000
04-09-2014,68.4443,68.8129,67.4471,67.5243,11958800
05-09-2014,67.6043,68.1929,67.1529,67.9543,11953200
08-09-2014,67.7714,68.6571,67.7429,68.4757,7668500
09-09-2014,69.4714,69.8981,68.0571,68.43,19737900
10-09-2014,68.6,69.25,68.1481,69.1986,9104900
11-09-2014,68.9386,69.1943,68.5243,68.7943,7865200
12-09-2014,69.0929,69.27,68.0171,68.0786,13425300
15-09-2014,68.22,68.22,65.2643,65.3929,20442800
16-09-2014,64.0571,65.4486,63.6571,65.2729,26838700
17-09-2014,65.2729,65.5522,64.47,64.9329,12133100
18-09-2014,65.3529,65.9086,64.76,65.5729,10630200
19-09-2014,65.8571,65.9043,64.8814,65.36,11960900
22-09-2014,65.1814,65.2786,62.6972,63.2543,16169300
23-09-2014,63.0329,64.0014,62.9286,63.4143,11471600
24-09-2014,63.4943,64.5229,63.22,64.3657,9526405
25-09-2014,64.2714,64.6214,63.2029,63.3557,9830891
26-09-2014,63.5714,64.3771,63.4129,64.1071,10404695
29-09-2014,63.4386,64.3629,63.1457,64.2229,9517529
30-09-2014,64.6143,65.3128,64.2571,64.4543,12478207
01-10-2014,64.0986,64.2857,62.47,62.6857,15421658
02-10-2014,62.7,64.3557,62.5543,64.2829,18453435
03-10-2014,64.7414,65.8,64.6443,65.6486,15292396
06-10-2014,66,66.7443,65.8571,66.2114,13711348
07-10-2014,65.8714,66.6114,65.1429,65.1786,13760117
08-10-2014,65.2357,66.8,64.4835,66.6943,14344064
09-10-2014,66.6614,66.8557,65.6514,65.9457,14933275
10-10-2014,65.6857,66.4057,64.4914,64.5829,19122845
13-10-2014,64.4643,64.6386,61.8571,62.6543,20231323
14-10-2014,63.6443,64.57,62.59,64.16,16759701
15-10-2014,63.4957,64.4257,61.4543,64.0843,59927574
16-10-2014,47.5329,52.31,47.2857,51.6714,92304996
17-10-2014,51.4014,51.4386,48.7857,51.0129,79185463
20-10-2014,50.8571,52.7414,50.7932,51.3171,33538421
21-10-2014,51.7514,52.3986,50.7771,52.2843,19392527
22-10-2014,52.7129,54.5686,51.8857,53.5214,32175689
23-10-2014,54.36,55.11,54.0357,54.72,19926837
24-10-2014,54.6543,55.2857,54.4014,55.0029,14662830
27-10-2014,54.8429,54.9286,53.8143,54.2,14951363
28-10-2014,54.25,55.2671,54.05,55.1743,11750844
29-10-2014,55.1743,55.2396,53.9671,54.0143,12560058
30-10-2014,53.93,54.62,53.5143,54.1443,10593681
31-10-2014,54.9143,56.2529,54.8571,56.11,20486739
03-11-2014,56.1757,56.5029,55.0157,55.4871,17608381
04-11-2014,55.2743,55.3214,54.11,54.6829,11389833
05-11-2014,55.0871,55.4057,53.7702,54.34,13645758
06-11-2014,54,55.0471,53.9071,54.7571,9991933
07-11-2014,54.7771,55.0357,54.1857,54.88,9303980
10-11-2014,54.7143,55.6357,54.1429,55.3243,9711317
11-11-2014,55.3243,56.3,54.5443,54.65,14849177
12-11-2014,54.4471,55.1371,53.8635,54.8371,10958724
13-11-2014,54.9229,55.007,53.9321,54.2014,10490466
14-11-2014,54.1971,55.3171,54.0807,55.1486,10988621
17-11-2014,55.0543,55.6428,54.3929,54.4486,9225643
18-11-2014,54.4286,54.9857,54.3614,54.4329,7927178
19-11-2014,54.7443,55.2929,51.8086,51.8714,24515421
20-11-2014,51.87,53.3229,51.5714,52.5914,15425431
21-11-2014,53.2114,53.3214,51.3571,51.4686,17877783
24-11-2014,51.5086,51.9226,50.7714,50.9243,17863909
25-11-2014,50.1457,50.3477,49.1429,49.8557,28100842
26-11-2014,50.1543,50.5271,49.7455,50.1657,10065321
28-11-2014,50.5129,50.5714,49.4271,49.5129,6702255
01-12-2014,49.2857,49.5714,48.2343,48.83,11964673
02-12-2014,48.7571,50.4771,48.6914,50.33,14271698
03-12-2014,50.2214,50.7314,49.1814,50.7314,13831902
04-12-2014,50.4286,51.1357,49.9086,50.0857,11864713
05-12-2014,50.1471,50.6429,49.7329,50.1314,9929871
08-12-2014,49.8814,49.9829,48.29,48.4971,13628643
09-12-2014,47.82,49.3371,47.0029,49.1114,17994368
10-12-2014,49.0214,49.2471,47.6657,47.76,12674977
11-12-2014,48.0129,48.7,47.6557,47.8043,11771424
12-12-2014,47.4171,48.3229,46.98,47.7829,13574519
15-12-2014,48.0557,48.4186,46.6186,46.72,12025545
16-12-2014,46.4271,47.07,45.1429,45.2057,16981174
17-12-2014,45.3757,47.8671,45.0772,47.6643,20193047
18-12-2014,48.4,48.9286,47.2329,47.7743,15639365
19-12-2014,47.9,48.72,47.6214,48.5886,15048061
22-12-2014,48.5429,49.24,47.7486,48.0971,8007650
23-12-2014,48.2871,48.4279,47.4729,48.0614,8307964
24-12-2014,48.0729,49.07,47.9986,48.8714,5412407
26-12-2014,48.8443,49.4842,48.5343,48.5786,8847447
29-12-2014,47.97,49.1043,47.6529,48.8471,8608586
30-12-2014,48.7143,49.14,48.5389,49.0329,7011221
31-12-2014,49.0329,49.3914,48.7871,48.8014,8627773
02-01-2015,49.1514,50.3314,48.7314,49.8486,13474825
05-01-2015,49.2586,49.2586,47.1472,47.3114,18165021
06-01-2015,47.3471,47.64,45.6614,46.5014,16037952
07-01-2015,47.3471,47.4214,46.2714,46.7429,9850022
08-01-2015,47.12,47.8357,46.4786,47.7793,9624209
09-01-2015,47.6314,48.02,46.8986,47.0414,9525075
12-01-2015,47.09,47.1986,45.2643,45.5471,12944610
13-01-2015,46.0214,47.0482,45.9,46.2557,18729256
14-01-2015,47.0714,47.37,45.68,46.32,19884599
15-01-2015,46.5471,46.7857,45.8443,46.2514,11678688
16-01-2015,46.8571,48.25,46.3814,48.1914,19696474
20-01-2015,48.5714,50,47.7143,49.8286,40551287
21-01-2015,59.2343,59.24,57.41,58.4686,66902766
22-01-2015,58.5714,61.3743,57.8286,61.2057,33319398
23-01-2015,60.9886,62.7429,60.8814,62.4936,26784352
26-01-2015,62.5714,63.8986,61.9571,63.7943,21269045
27-01-2015,63.0871,65.34,63.05,64.8814,24612553
28-01-2015,64.7414,64.8214,63.0814,63.2086,24532858
29-01-2015,63.2043,63.9271,62.5,63.4,15127938
30-01-2015,63.1329,63.9843,62.6557,63.1143,13215601
02-02-2015,62.8429,63.4286,61.9557,63.0093,12990789
03-02-2015,63.32,65.4671,62.73,65.2743,16439913
04-02-2015,65.0414,65.1743,63.8893,64.1014,12450942
05-02-2015,64.5414,65.1386,63.6657,64.13,14248724
06-02-2015,64.25,64.4286,63.1757,63.48,8898260
09-02-2015,63.1986,63.7857,62.6371,63.295,8179332
10-02-2015,63.46,65.1577,63.1014,64.85,15418879
11-02-2015,64.83,66.1414,64.5571,64.9843,13953296
12-02-2015,65.0586,65.6071,64.4514,65.2471,8471939
13-02-2015,65.4286,66.63,65.4228,66.5857,12968746
17-02-2015,66.5157,67.3714,65.9443,67.1371,11170404
18-02-2015,67.0229,68.07,66.6457,67.8657,10316831
19-02-2015,67.8571,68.7143,67.5743,67.8,10438554
20-02-2015,67.95,68.3745,67.6371,68.3143,9421846
23-02-2015,68.3,68.3143,67.1429,67.4057,9031701
24-02-2015,67.3729,68.0835,67.3557,67.84,6075202
25-02-2015,67.8071,68.7943,67.8071,68.3329,6859867
26-02-2015,68.6257,69.4999,68.43,69.0043,10852884
27-02-2015,69.0814,69.4286,67.8186,67.8443,11516694
02-03-2015,67.7143,68.6071,67.2343,68.6071,10186925
03-03-2015,68.3443,68.4564,67.5071,67.8157,7426608
04-03-2015,67.53,67.9257,66.1829,67.11,17453779
05-03-2015,67.4286,67.4642,66.42,66.8071,11248986
06-03-2015,66.6429,66.9259,64.8443,64.8743,12888540
09-03-2015,64.99,65.0929,62.8286,63.6614,18970931
10-03-2015,63.0157,63.3514,61.9829,62.1514,17947034
11-03-2015,62.24,63.9406,62.24,62.8843,16363417
12-03-2015,63.3471,64.5829,63.34,64.0457,14654647
13-03-2015,63.9071,64.0571,62.3671,62.6286,10160997
16-03-2015,61.5471,61.5471,59.62,60.2814,26796119
17-03-2015,59.7129,60.6943,59.3843,59.7886,18428130
18-03-2015,59.7386,60.65,59.3,60.4457,14634935
19-03-2015,60.46,61.212,60.2557,60.7443,11449823
20-03-2015,61.3371,61.7857,60.8957,61.185,13641838
23-03-2015,60.89,61.1557,60.3301,60.7143,7664104
24-03-2015,61.1357,63.0986,61.1189,62.6114,16888746
25-03-2015,62.6843,62.6914,60.2443,60.25,21652386
26-03-2015,59.6286,60.4471,59.39,59.7514,16038785
27-03-2015,59.33,59.8471,58.5729,59.2529,15851934
30-03-2015,59.7157,60.5643,59.3643,60.3671,13272378
31-03-2015,60.11,60.42,59.4557,59.5271,14248605
01-04-2015,59.6429,59.7857,58.7029,59.0171,14639744
02-04-2015,59.0714,59.6071,58.8614,59.1543,9864211
06-04-2015,58.7686,60.4471,58.4643,60.33,10730328
07-04-2015,60.4971,60.8486,60.0429,60.4943,9977716
08-04-2015,61.2014,63.1071,61.1846,63.05,22327697
09-04-2015,63,63.1357,62.1143,62.7857,13455540
10-04-2015,64.3971,64.9957,63.9471,64.9386,22367093
13-04-2015,67.24,69.2857,67.0571,67.8114,44436945
14-04-2015,68.8571,69.1429,67.4214,68.3871,28642138
15-04-2015,68.7043,68.7043,67.364,67.9229,42528619
16-04-2015,76,81.25,75.7143,80.2929,104500746
17-04-2015,79.7786,82.1429,79.7143,81.65,58306367
20-04-2015,81.7857,82.3043,80.3814,81.0557,30766400
21-04-2015,81.2343,81.4843,79.8,80.0629,15925574
22-04-2015,80.2114,80.7129,79.5443,79.6686,12089511
23-04-2015,79.6557,80.3429,78.9557,79.8657,12687283
24-04-2015,80.1729,80.8086,79.5071,79.7707,11045237
27-04-2015,80.2929,81.7857,80.23,80.8686,15247001
28-04-2015,80.59,81.2786,79.9443,80.4371,8826475
29-04-2015,80.07,81.0557,79.6443,80.4071,9540468
30-04-2015,80.2371,80.8357,79.1243,79.5,10565254
01-05-2015,79.8557,79.9671,78.8943,79.5757,8906086
04-05-2015,79.5714,79.7143,78.9,79.2714,7967085
05-05-2015,81.2386,82.4429,80.7571,80.7929,27116285
06-05-2015,81.0286,81.2143,79.5214,80.0771,11504507
07-05-2015,80.1143,80.7943,79.4571,80.7486,10220595
08-05-2015,81.0414,82.1529,80.9643,82.0857,13828248
11-05-2015,82.3243,84.8571,82.1857,84.2779,23882383
12-05-2015,83.8086,83.8086,82.9929,83.3771,11906972
13-05-2015,83.4043,84.1971,82.6914,82.8729,11155725
14-05-2015,83.2857,83.9243,82.33,83.8357,8898659
15-05-2015,86.3643,88.3484,85.7557,87.6071,37053009
18-05-2015,87.5443,88.5341,87.0243,88.2671,14811944
19-05-2015,88.8886,89.7857,87.81,88.0686,19101306
20-05-2015,88.2143,89.1086,87.3629,88.79,12757129
21-05-2015,89.0814,89.5714,88.1814,89.0029,12767020
22-05-2015,89.1786,89.4071,88.6929,88.8386,7466039
26-05-2015,88.8743,89.0613,87.7863,87.9929,9645720
27-05-2015,88.1429,89.9071,87.9286,89.8571,10506412
28-05-2015,89.7143,89.8557,88.93,89.5071,7821541
29-05-2015,89.4729,90.2057,88.9557,89.1514,12712014
01-06-2015,88.8371,89.1217,87.9443,89.0029,9925832
02-06-2015,88.7114,89.6786,88.4057,89.13,7528927
03-06-2015,89.2429,89.7329,88.6443,88.8086,6237994
04-06-2015,88.3786,89.4286,88.0429,89.3486,10074379
05-06-2015,89.2143,90.54,89.1257,90.46,11624347
08-06-2015,90.7143,90.8157,88.9957,89.6043,11148914
09-06-2015,89.3343,92.7143,89.3343,92.45,22025080
10-06-2015,93.3957,98.97,93.2257,95.8714,57121379
11-06-2015,96.89,96.9186,94.0871,95.0943,26623387
12-06-2015,94.9157,95.3429,94.1243,94.4186,10278821
15-06-2015,92.8571,93.5914,91.6586,93.4314,19053951
16-06-2015,94.2429,95.6071,93.6914,95.2729,16043020
17-06-2015,95.1329,95.1329,93.9574,94.2714,9905119
18-06-2015,94.6514,95.3414,94.3686,94.7429,8963122
19-06-2015,96.2429,96.4179,93.8214,93.8714,19814802
22-06-2015,95.0429,96.6929,94.1886,96.4143,16732905
23-06-2015,96.3357,97.39,95.75,97.3129,15626436
24-06-2015,100.0143,100.8914,96.3971,96.9443,77138796
25-06-2015,95.4814,96,93.4586,94.8914,41623204
26-06-2015,95.3,95.3143,93.0886,93.0886,30314697
29-06-2015,91.5057,92.9129,91.1171,92.2314,24575887
30-06-2015,93.3571,94.3557,92.7857,93.8486,16880458
01-07-2015,94.8057,95.2386,93.2186,93.6357,14699419
02-07-2015,93.9986,94.1986,93.2143,94.0443,11053231
06-07-2015,93.4729,94.9286,93.34,94.5714,11808384
07-07-2015,95.0129,95.4271,92.6229,94.0914,21573272
08-07-2015,93.4714,93.9957,92.2843,93.5071,12990691
09-07-2015,94.9,95.8457,94.2857,95.7271,16731316
10-07-2015,97.5229,98.5028,96.9,97.2286,21636594
13-07-2015,98.0986,102.3086,98.0788,101.0871,33205011
14-07-2015,101.2714,101.6357,99.6529,100.3714,19736437
15-07-2015,99.97,100.75,97.05,98.13,30898594
16-07-2015,111.02,116.49,107.68,115.81,63460992
17-07-2015,117.34,117.88,114.24,114.77,25136948
20-07-2015,114.7,114.7,110.14,110.55,22676913
21-07-2015,110.21,113.71,109.32,112.51,14085422
22-07-2015,112.14,113.88,110.5608,111.5,10500548
23-07-2015,110.91,112.18,109.84,110.1,8306774
24-07-2015,111.55,111.68,108.9,109.34,8125065
27-07-2015,107.79,109.86,106.25,106.43,11302624
28-07-2015,107.29,107.94,103.88,106.9,11155945
29-07-2015,106.83,107.75,105.4,107.08,6695640
30-07-2015,106.4,111.9,105.4,111.56,14229196
31-07-2015,111.95,115,111.15,114.31,16349071
03-08-2015,114.6,114.6,111.78,112.56,10144817
04-08-2015,113.15,122.79,113,121.15,29653323
05-08-2015,125.62,129.29,122.705,123.71,26831246
06-08-2015,126.29,128.85,122.04,126.45,24716746
07-08-2015,126.42,126.6,121.3,123.52,17360669
10-08-2015,126.09,126.5,121.51,123.03,13424574
11-08-2015,120.01,123.76,120,122.74,11596811
12-08-2015,121.47,122.45,118.66,120.51,13881612
13-08-2015,120.99,125.73,119.34,123.73,15284397
14-08-2015,124.96,125,123,123.39,8667683
17-08-2015,123.14,125.7,122.59,125.36,9233848
18-08-2015,125.26,126.749,123.55,124.05,9381994
19-08-2015,123.5,123.7,121.5,122.06,10115271
20-08-2015,119.8,121.45,111.34,112.49,28045318
21-08-2015,106.2,110,102.751,103.96,33228296
24-08-2015,88.75,109.63,85.5,96.88,59951948
25-08-2015,107.75,107.88,101.5,101.52,37620719
26-08-2015,107.15,110.28,102.02,110.13,36164638
27-08-2015,114.94,118.25,113.02,117.66,37056071
28-08-2015,116.46,119.35,115.88,117.63,20240237
31-08-2015,115.24,117,113.76,115.03,17005581
01-09-2015,109.36,111.24,103.82,105.79,35977081
02-09-2015,109.31,109.5,100.3,105.44,39843254
03-09-2015,102.69,104.17,100.11,101.06,29546652
04-09-2015,98.05,99.928,97.34,98.79,24211978
08-09-2015,102.08,102.5,93.55,94.95,43479650
09-09-2015,96.51,102.79,95.52,99.18,35524441
10-09-2015,99.42,100.85,96.78,99.48,21031866
11-09-2015,98.57,100.85,97.23,97.51,17373920
14-09-2015,96.84,97.91,94.33,95.69,15545991
15-09-2015,95.22,99.65,93.61,99.16,22591084
16-09-2015,99.7,104.48,99.33,104.08,28058216
17-09-2015,103.67,107.5,101.83,104.21,25817651
18-09-2015,102,104.36,100.71,102.62,21715034
21-09-2015,103.3,103.77,99.5568,100.3,17900624
22-09-2015,98.29,99.9,97,98.47,16717919
23-09-2015,98.6,99.74,97.66,98.07,10264540
24-09-2015,97.11,104,96.78,103.76,21274471
25-09-2015,105.3,105.4487,101.57,102.24,19066632
28-09-2015,101.57,103.3275,97.8414,99.47,16895926
29-09-2015,99.63,100.63,96.85,98.35,17405941
30-09-2015,99.91,103.46,99.05,103.24,16302867
01-10-2015,102.91,106.11,101.12,105.98,17426948
02-10-2015,103.01,106.87,101.45,106.11,21526717
05-10-2015,107.48,112.28,105.76,111.25,21157937
06-10-2015,110.33,112.25,105.64,108.33,20836303
07-10-2015,108.84,109.78,106.75,108.1,12329535
08-10-2015,107.94,115.05,102.6,114.93,42831944
09-10-2015,114.11,115.83,112.44,113.33,22455205
12-10-2015,114.45,115.42,112.36,113.45,12624497
13-10-2015,112.85,113.72,108.78,109.73,17512118
14-10-2015,111.5,111.63,108.05,110.23,33231481
15-10-2015,103.77,104.88,99.1,101.09,48484328
16-10-2015,100.21,101.65,98.41,98.99,21340511
19-10-2015,98.07,103.62,96.26,101.69,29964714
20-10-2015,101.06,102.11,97.58,98.99,17345614
21-10-2015,99.67,100.34,97.01,97.96,13759583
22-10-2015,98.07,99.93,96.86,97.32,12786768
23-10-2015,97.61,101.56,97.27,100.04,18019886
26-10-2015,100.05,103.31,99.38,103.04,12234824
27-10-2015,102.58,104.72,101.23,103.07,12066402
28-10-2015,102.9,106.21,102.06,105.8,13093962
29-10-2015,105,106.91,104.75,105.12,9841406
30-10-2015,105.12,110.1,104.9,108.38,15571468
02-11-2015,109.2,109.37,106.3,107.64,11784573
03-11-2015,107.36,111.05,107.24,109.74,12484136
04-11-2015,110.36,114.28,109.39,114.05,17505023
05-11-2015,113.75,115.68,111.72,113.5,13814939
06-11-2015,113.39,114.8,112.05,114.06,10936608
09-11-2015,113.36,114,108.64,109.86,16154632
10-11-2015,108.86,112.84,108.01,112.7,11166372
