date,open,high,low,close,volume
24-05-2018,79.7095,80.2188,79.2282,79.9609,68599500
25-05-2018,79.9574,80.5121,79.8302,80.3141,53968000
29-05-2018,79.8432,80.8947,79.8153,80.4497,76929540
30-05-2018,80.7106,81.1047,80.4527,81.0493,58147140
31-05-2018,80.955,81.5536,80.8727,81.2852,63326600
01-06-2018,81.6548,82.1387,81.5581,81.8798,66267700
04-06-2018,82.2469,83.0839,82.0768,83.0634,63754740
05-06-2018,83.4485,84.7459,83.3024,84.6137,95643540
06-06-2018,85.0207,85.519,84.1209,84.5838,109464260
07-06-2018,84.7239,84.7908,83.6041,84.2621,75313740
08-06-2018,83.854,84.269,83.4495,83.9972,59102200
11-06-2018,83.8735,84.5085,83.8276,84.2531,46709680
12-06-2018,84.4466,84.7713,84.3728,84.7334,45184300
13-06-2018,84.9359,85.4816,84.8018,85.0382,66550580
14-06-2018,85.4682,86.0328,85.2382,85.9859,63488300
15-06-2018,85.4941,85.8368,85.2207,85.5924,95552920
18-06-2018,85.108,86.1296,84.9235,85.9824,62154840
19-06-2018,85.2467,86.5969,84.8152,86.5306,85802340
20-06-2018,86.9157,87.9347,86.8588,87.2938,86651820
21-06-2018,87.7886,87.9432,85.6717,86.3031,98822960
22-06-2018,86.9217,86.9406,85.3893,85.5774,81502480
25-06-2018,84.921,85.0452,82.1177,82.9577,150223920
26-06-2018,83.4176,84.8741,82.9672,84.3513,87731700
27-06-2018,85.2003,85.3918,82.8006,82.826,97444020
28-06-2018,83.4261,85.0701,82.8589,84.8681,90594000
29-06-2018,85.6437,85.9635,84.5125,84.7858,90870160
02-07-2018,83.9328,85.4886,83.7014,85.4831,63607960
03-07-2018,85.9909,86.0428,84.4207,84.4945,43545520
05-07-2018,85.0641,85.329,83.9054,84.7823,59662200
06-07-2018,84.5963,85.5574,84.3803,85.326,53005240
09-07-2018,85.9954,86.769,85.6053,86.7421,60239760
10-07-2018,86.7176,87.2898,86.342,86.9441,60058100
11-07-2018,86.6907,87.6369,86.4917,87.5392,64195640
12-07-2018,88.0135,89.684,87.8973,89.6152,90654860
13-07-2018,89.9798,90.5469,89.5453,90.4337,87733580
16-07-2018,90.8786,91.8762,90.5045,90.9056,109323900
17-07-2018,90.3604,92.362,89.6531,91.975,113657620
18-07-2018,92.178,92.7207,91.3435,91.9246,97238260
19-07-2018,91.2532,91.8288,90.3459,90.4307,93538840
20-07-2018,91.0313,91.5216,90.2855,90.4671,77831320
23-07-2018,90.3928,90.7315,88.2869,89.8835,77769240
24-07-2018,91.2308,91.779,90.2516,91.2422,85574460
25-07-2018,91.2452,92.9681,90.913,92.9566,76726660
26-07-2018,91.7291,92.0124,90.0082,90.1828,198487420
27-07-2018,93.5771,93.7766,90.1095,90.6452,193619180
30-07-2018,91.147,91.2552,88.0888,88.7473,131246420
31-07-2018,89.1099,89.875,86.757,88.6585,114774260
01-08-2018,88.9857,89.7059,88.5876,89.6426,83061920
02-08-2018,89.2236,91.6074,89.0854,91.4961,87093620
03-08-2018,91.6662,91.8288,90.8562,90.9455,69209740
06-08-2018,91.0712,92.1665,90.7275,92.1655,67836500
07-08-2018,92.5037,93.2614,92.0917,92.9003,67549460
08-08-2018,92.8264,94.3483,92.5022,94.0994,79260340
09-08-2018,93.8739,95.4985,93.6484,94.6979,97207480
10-08-2018,94.1986,94.7468,93.6849,94.0884,72798540
13-08-2018,94.6969,96.0187,94.456,94.5822,110629500
14-08-2018,95.7389,95.8197,94.7717,95.7519,79722460
15-08-2018,95.2481,95.5803,93.2649,93.9048,154013640
16-08-2018,94.9683,95.0211,93.9512,94.0994,79141800
17-08-2018,94.0635,94.1732,92.5546,93.8849,82086000
20-08-2018,94.3014,94.3602,93.0788,93.61,57240320
21-08-2018,93.7741,94.6595,93.4948,93.9447,62112520
22-08-2018,93.6066,95.061,93.6066,95.0162,61609280
23-08-2018,95.1294,95.7444,94.8097,94.9164,71259940
24-08-2018,95.296,95.5703,94.8984,95.0406,56017260
27-08-2018,95.5199,96.1534,95.2346,96.1524,71380740
28-08-2018,96.6537,96.8557,96.2093,96.4088,62014540
29-08-2018,97.4378,99.6944,97.2129,99.665,130635220
30-08-2018,99.631,101.0352,99.1063,99.8784,145545140
31-08-2018,100.1089,100.876,99.9962,100.3937,84087560
04-09-2018,101.0815,102.2787,100.4082,101.7305,114421860
05-09-2018,101.6607,101.7739,99.2554,99.5014,164411520
06-09-2018,100.0844,100.1338,96.528,97.6802,149773600
07-09-2018,96.7026,98.5227,96.6348,97.369,97852860
10-09-2018,98.3132,98.415,96.344,96.7176,90896620
11-09-2018,96.1818,99.2051,95.6197,99.1188,100672900
12-09-2018,99.4605,99.7597,97.8862,99.2609,88280240
13-09-2018,99.7597,100.1967,98.8634,99.2544,72430220
14-09-2018,99.4071,99.443,97.7256,98.2728,72840600
17-09-2018,97.5017,97.6059,94.1438,95.1723,141003840
18-09-2018,95.702,97.6748,95.5419,96.8193,85374120
19-09-2018,96.7919,96.8083,95.0162,96.0896,81136440
20-09-2018,96.6961,97.5151,96.3804,96.9814,63098680
21-09-2018,97.4762,97.6304,95.2955,95.5204,137117960
24-09-2018,94.9608,96.6113,93.0259,96.4856,84274560
25-09-2018,96.9116,98.5581,96.7096,98.4903,90768140
26-09-2018,98.1885,99.5228,97.8404,98.5053,86269180
27-09-2018,99.4225,100.5658,99.1901,100.4072,86587820
28-09-2018,99.9797,101.0825,99.5832,99.9094,81702700
01-10-2018,100.8566,101.4152,99.9393,99.9772,69365700
02-10-2018,99.7592,100.4276,98.0523,98.3287,108014980
03-10-2018,98.8469,99.246,97.2563,97.4034,105062620
04-10-2018,97.2159,97.565,94.6007,95.2416,145139460
05-10-2018,95.6691,96.2223,92.9177,94.2555,136446540
08-10-2018,93.4749,94.8715,91.3131,92.997,147863980
09-10-2018,92.7761,94.6061,92.3935,93.2913,95457320
10-10-2018,92.6713,92.7047,87.5097,87.5516,219777100
11-10-2018,85.9929,87.5591,84.0526,85.7614,278717440
12-10-2018,90.1828,90.2302,86.9172,89.2156,188891740
15-10-2018,89.5344,89.5369,86.5032,87.8359,128743240
16-10-2018,88.9607,90.9749,87.8659,90.7794,117198360
17-10-2018,91.9181,92.0284,90.1329,91.3664,105903540
18-10-2018,90.8557,91.2876,88.1811,88.3233,117479900
19-10-2018,89.0435,90.2377,87.4394,87.9896,118144920
22-10-2018,88.9857,90.2576,87.589,89.25,90000300
23-10-2018,86.9027,88.6036,85.4941,88.2225,134478260
24-10-2018,88.4719,88.6719,82.629,83.0101,138567660
25-10-2018,84.9624,89.5249,84.3972,88.8944,205714840
26-10-2018,82.2813,84.719,79.9574,81.9431,299275660
29-10-2018,82.8006,83.0869,74.5704,76.7591,277321540
30-10-2018,74.1295,76.8644,73.6406,76.3371,249201720
31-10-2018,78.3109,81.0004,78.0665,79.7085,187804220
01-11-2018,80.9815,83.3218,79.73,83.0764,162710780
02-11-2018,83.7278,84.6681,82.3931,83.0764,139110960
05-11-2018,82.6794,82.7053,79.6262,81.1944,112494540
06-11-2018,80.7231,83.05,80.5335,81.9431,85147060
07-11-2018,83.449,87.7502,83.0041,87.5636,163844680
08-11-2018,87.5392,88.9857,86.0483,87.5347,130697320
09-11-2018,86.4169,86.9865,84.889,85.4158,118043720
12-11-2018,84.708,85.2222,81.3047,81.6459,136124900
13-11-2018,82.2664,83.6515,80.4936,81.3625,118665420
14-11-2018,82.617,83.449,79.6616,79.7584,129737820
15-11-2018,78.8606,81.0458,77.1397,80.7774,168546740
16-11-2018,79.1843,80.53,78.467,79.4791,121321600
19-11-2018,78.661,78.8695,74.9874,75.4328,155799620
20-11-2018,71.7023,76.5531,70.8294,74.5933,217576460
21-11-2018,76.9641,77.3138,75.568,75.6543,114336000
23-11-2018,75.6678,76.6254,74.9101,74.9226,54152840
