date,open,high,low,close,volume
02-05-2014,27.072,27.12,26.6635,26.6935,35616000
05-05-2014,26.512,26.786,26.379,26.7665,24568000
06-05-2014,26.6705,26.7274,26.113,26.1285,36700000
07-05-2014,26.1625,26.2215,25.5545,25.9,61486000
08-05-2014,25.786,26.3675,25.723,26.0085,49040000
09-05-2014,25.9325,26.3675,25.714,26.331,45224000
12-05-2014,26.592,26.9375,26.3755,26.9215,38968000
13-05-2014,26.979,27.1995,26.895,27.077,40240000
14-05-2014,27.091,27.091,26.6555,26.7205,25618000
15-05-2014,26.657,26.7,26.2655,26.456,36658000
16-05-2014,26.48,26.542,26.1785,26.415,38154000
19-05-2014,26.444,26.9675,26.283,26.9415,39530000
20-05-2014,27,27.3175,26.8285,27.0195,48506000
21-05-2014,27.145,27.4875,27.1055,27.485,31294000
22-05-2014,27.61,27.898,27.55,27.7725,42994000
23-05-2014,27.9065,28.25,27.7085,28.19,53450000
27-05-2014,28.389,28.7435,28.2075,28.7435,43716000
28-05-2014,28.7285,28.883,28.4976,28.5225,31632000
29-05-2014,28.6695,28.674,28.4226,28.528,28222000
30-05-2014,28.582,28.629,28.2895,28.5825,37434000
02-06-2014,28.4875,28.5205,27.835,28.217,33210000
03-06-2014,28.045,28.12,27.6264,27.7255,40626000
04-06-2014,27.576,27.929,27.428,27.688,34582000
05-06-2014,27.8555,28.25,27.7525,28.2465,35868000
06-06-2014,28.408,28.44,27.979,28.3015,34804000
09-06-2014,28.3375,28.6,28.261,28.5365,30594000
10-06-2014,28.439,28.6,28.3065,28.415,29676000
11-06-2014,28.296,28.4485,28.184,28.375,22580000
12-06-2014,28.35,28.35,27.8575,27.975,30930000
13-06-2014,28.004,28.0325,27.686,28.0175,27066000
16-06-2014,27.8625,27.8995,27.5,27.615,38770000
17-06-2014,27.618,27.687,27.3735,27.5308,29552000
18-06-2014,27.64,28.07,27.579,28.033,41212000
19-06-2014,28.0575,28.25,27.8334,28.2495,52548000
20-06-2014,28.3225,28.3385,27.9685,28.326,63212000
23-06-2014,28.2175,28.722,28.175,28.7145,34456000
24-06-2014,28.711,29.1125,28.458,28.627,56886000
25-06-2014,28.6775,29.365,28.663,29.2965,42294000
26-06-2014,29.465,29.48,28.98,29.2385,40046000
27-06-2014,29.2725,29.394,29.131,29.2845,40426000
30-06-2014,29.338,29.3855,29.1645,29.2335,29578000
01-07-2014,29.3825,29.683,29.3145,29.5745,32864000
02-07-2014,29.613,29.7075,29.4555,29.539,23916000
03-07-2014,29.585,29.7125,29.45,29.654,17978000
07-07-2014,29.6755,29.7823,29.397,29.538,26734000
08-07-2014,29.3183,29.3985,28.7,28.92,42504000
09-07-2014,28.9475,29.205,28.85,29.168,27456000
10-07-2014,28.65,29.2625,28.605,29.002,28724000
11-07-2014,29.05,29.4115,29.0288,29.3325,30232000
14-07-2014,29.53,29.743,29.3347,29.713,39032000
15-07-2014,29.7575,29.765,29.2655,29.653,33476000
16-07-2014,29.8445,29.85,29.5125,29.531,28816000
17-07-2014,29.4485,29.475,28.8425,29.041,58706000
18-07-2014,30.1505,30.335,29.546,30.2555,97432000
21-07-2014,30.0675,30.208,29.7225,29.922,44758000
22-07-2014,29.985,30.4445,29.9629,30.1785,37632000
23-07-2014,30.1025,30.3525,30.0675,30.2595,22120000
24-07-2014,30.2765,30.4455,30.05,30.1505,27100000
25-07-2014,29.9625,30.05,29.7875,29.904,27200000
28-07-2014,29.8875,30.0549,29.6295,29.951,27162000
29-07-2014,29.885,29.9245,29.6085,29.6975,27332000
30-07-2014,29.7905,29.9225,29.635,29.772,24302000
31-07-2014,29.448,29.5995,28.884,28.9775,46190000
01-08-2014,28.928,29.1715,28.515,28.68,44266000
04-08-2014,28.8255,29.191,28.613,29.1135,30388000
05-08-2014,28.969,29.01,28.5155,28.657,32876000
06-08-2014,28.475,28.9322,28.3725,28.7245,26456000
07-08-2014,28.8025,28.9155,28.4715,28.5905,23260000
08-08-2014,28.601,28.9782,28.451,28.897,29866000
11-08-2014,28.95,28.9845,28.7649,28.8625,23426000
12-08-2014,28.75,28.795,28.4955,28.606,27890000
13-08-2014,28.8225,29.3063,28.76,29.228,37988000
14-08-2014,29.3345,29.39,29.046,29.2325,25458000
15-08-2014,29.375,29.4735,29.038,29.1855,34468000
18-08-2014,29.355,29.7525,29.3275,29.635,29320000
19-08-2014,29.7795,29.8905,29.722,29.8555,20864000
20-08-2014,29.8475,29.8495,29.6501,29.7705,19346000
21-08-2014,29.745,29.7625,29.5551,29.621,22640000
22-08-2014,29.6635,29.7495,29.49,29.627,17544000
25-08-2014,29.7385,29.779,29.463,29.5285,25912000
26-08-2014,29.6,29.6025,29.3725,29.406,29434000
27-08-2014,29.3905,29.4685,29.045,29.15,27292000
28-08-2014,29.001,29.2355,28.894,29.016,28116000
29-08-2014,29.1175,29.145,28.912,29.118,24122000
02-09-2014,29.1475,29.465,29.12,29.4315,31660000
03-09-2014,29.5865,29.7245,29.325,29.476,31580000
04-09-2014,29.6065,29.9,29.53,29.657,32616000
05-09-2014,29.7565,29.925,29.6775,29.889,35982000
08-09-2014,29.957,30.176,29.9012,30.0815,31984000
09-09-2014,30.0135,30.03,29.524,29.5985,31424000
10-09-2014,29.587,29.686,29.357,29.671,23202000
11-09-2014,29.5,29.5973,29.302,29.5555,30028000
12-09-2014,29.5195,29.574,29.164,29.245,37030000
15-09-2014,29.112,29.196,28.8505,29.082,30908000
16-09-2014,29.0475,29.5075,29.0475,29.439,31592000
17-09-2014,29.4755,29.8035,29.356,29.6645,34390000
18-09-2014,29.7525,29.878,29.651,29.8635,29890000
19-09-2014,29.9745,30.27,29.888,30.27,83832000
22-09-2014,30.125,30.19,29.656,29.8635,35702020
23-09-2014,29.75,29.8325,29.512,29.559,27978980
24-09-2014,29.5785,30.0055,29.515,29.921,35093520
25-09-2014,29.8495,29.9035,29.237,29.2625,33266340
26-09-2014,29.2965,29.4787,29.25,29.395,25781800
29-09-2014,29.0915,29.4655,29.0785,29.3905,22899640
30-09-2014,29.3745,29.55,29.225,29.4205,31433760
01-10-2014,29.34,29.436,28.901,28.9815,28993720
02-10-2014,28.9,29.162,28.7025,29.044,30738700
03-10-2014,29.205,29.4145,29.175,29.3125,24291860
06-10-2014,29.4975,29.62,29.27,29.389,25722600
07-10-2014,29.245,29.2925,28.705,28.705,30924560
08-10-2014,28.7395,29.2345,28.382,29.187,44207200
09-10-2014,29.0805,29.1265,28.4515,28.5405,48269060
10-10-2014,28.3735,28.7615,27.7505,27.7595,59593460
13-10-2014,27.7565,28.0438,27.2215,27.2375,55130160
14-10-2014,27.507,27.9315,27.225,27.4345,52200660
15-10-2014,27.104,27.1958,26.4211,27.0365,76724440
16-10-2014,26.35,27.0495,26.2475,26.846,76100920
17-10-2014,27.0225,27.1725,25.9205,26.1485,119974800
20-10-2014,26.0225,26.658,25.957,26.619,54996600
21-10-2014,26.8635,26.9385,26.51,26.9015,49202800
22-10-2014,27.0525,27.538,27.0115,27.1345,59491000
23-10-2014,27.414,27.87,27.275,27.6825,43073560
24-10-2014,27.749,27.75,27.258,27.445,43515340
27-10-2014,27.388,27.7,27.36,27.494,31968180
28-10-2014,27.5855,27.96,27.5215,27.947,34793320
29-10-2014,28.0425,28.2485,27.799,27.9225,41067100
30-10-2014,27.9125,28.125,27.6065,28.0135,32249380
31-10-2014,28.415,28.4365,28.2405,28.3935,46830780
03-11-2014,28.1765,28.3575,28.0815,28.1885,30886760
04-11-2014,28.058,28.2395,27.915,28.2095,27730180
05-11-2014,28.3395,28.345,27.7075,27.7975,32905280
06-11-2014,27.775,27.84,27.529,27.5845,33014420
07-11-2014,27.78,27.78,27.4675,27.591,31782620
10-11-2014,27.62,28.0315,27.581,27.9115,26089620
11-11-2014,27.926,28.125,27.8121,28.0645,22003580
12-11-2014,28.0575,28.0625,27.775,27.9125,21882280
13-11-2014,28.0405,28.041,27.7045,27.822,30219780
14-11-2014,27.9,27.9,27.6255,27.7595,28501200
17-11-2014,27.7595,27.7595,27.222,27.332,33612420
18-11-2014,27.3965,27.6395,27.19,27.2255,36443320
19-11-2014,27.2375,27.411,26.9595,27.36,30345720
20-11-2014,27.1045,27.269,27.075,27.188,35015160
21-11-2014,27.552,27.552,27.25,27.2945,50119760
24-11-2014,27.3285,27.5595,27.2075,27.374,33075460
25-11-2014,27.3605,27.625,27.3455,27.4615,38071780
26-11-2014,27.4615,27.494,27.2615,27.3865,29605880
28-11-2014,27.35,27.48,27.224,27.454,24201220
01-12-2014,27.2545,27.4395,26.931,26.9825,39887980
02-12-2014,26.9725,27.0925,26.7329,26.9295,41479480
03-12-2014,26.875,27.0703,26.7605,26.8485,32479540
04-12-2014,26.882,27.1345,26.7445,27.129,32673760
05-12-2014,26.835,26.91,26.363,26.404,61402360
08-12-2014,26.461,26.6908,26.35,26.5365,64636360
09-12-2014,26.2938,26.8325,26.1705,26.8055,43376260
10-12-2014,26.795,26.968,26.3745,26.402,46324080
11-12-2014,26.5005,26.852,26.458,26.6055,41465800
12-12-2014,26.372,26.612,26.073,26.0755,47430860
15-12-2014,26.188,26.2685,25.7699,25.792,52439540
16-12-2014,25.68,25.779,24.8595,24.908,86997640
17-12-2014,24.993,25.4535,24.9555,25.3225,72788740
18-12-2014,25.7995,25.8125,25.328,25.731,77534640
19-12-2014,25.8495,26.0405,25.443,26.002,97441180
22-12-2014,26.0305,26.6485,26.0295,26.615,66389220
23-12-2014,26.7255,27.115,26.686,26.9385,57544440
24-12-2014,26.941,27.0145,26.755,26.8465,14756960
26-12-2014,26.8465,27.1625,26.7745,27.076,22269280
29-12-2014,27.025,27.1965,26.858,26.8655,44372640
30-12-2014,26.748,26.892,26.6805,26.764,20972620
31-12-2014,26.887,26.92,26.51,26.533,24728900
02-01-2015,26.63,26.79,26.394,26.4775,26557400
05-01-2015,26.3575,26.3995,25.8875,25.973,41182380
06-01-2015,26.025,26.0605,25.2775,25.332,54636260
07-01-2015,25.5475,25.5745,25.1825,25.2575,46917500
08-01-2015,25.0755,25.375,24.751,25.3455,73244480
09-01-2015,25.409,25.43,24.9325,25.036,41308060
12-01-2015,24.962,25.014,24.5455,24.853,57138760
13-01-2015,25.1285,25.43,24.863,25.09,61005900
14-01-2015,25.021,25.413,24.908,25.2965,52799180
15-01-2015,25.4445,25.4875,25.1005,25.2005,51133640
16-01-2015,25.1575,25.5425,25.1545,25.5228,49657160
20-01-2015,25.6385,25.7805,25.4685,25.497,46872240
21-01-2015,25.542,26.0926,25.4795,26.0195,46355780
22-01-2015,26.15,26.942,26.0955,26.865,56068020
23-01-2015,26.9015,27.2705,26.7875,27.0975,45965800
26-01-2015,27.075,27.075,26.6035,26.836,30931260
27-01-2015,26.57,26.639,26.0431,26.0595,39148800
28-01-2015,26.25,26.2845,25.6175,25.6215,35821540
29-01-2015,25.645,25.7595,25.174,25.6615,79017140
30-01-2015,25.95,27.155,25.909,26.8775,121108900
02-02-2015,26.716,26.825,26.086,26.61,75377220
03-02-2015,26.497,26.8725,26.3405,26.665,47061920
04-02-2015,26.657,26.8373,26.2515,26.305,33896640
05-02-2015,26.3965,26.5345,26.282,26.4915,33175020
06-02-2015,26.5505,27.0108,26.4325,26.6938,42938440
09-02-2015,26.553,26.694,26.3775,26.464,30313740
10-02-2015,26.6075,27.05,26.4586,27.008,47429360
11-02-2015,26.9865,27.0975,26.8,26.9,38306720
12-02-2015,26.983,27.417,26.85,27.3005,48590400
13-02-2015,27.3755,27.627,27.33,27.558,47382300
17-02-2015,27.558,27.65,27.163,27.2505,39173580
18-02-2015,27.191,27.3775,26.9775,27.1325,31163060
19-02-2015,27.1235,27.343,27.0375,27.3225,30833380
20-02-2015,27.379,27.379,26.905,27.09,38234640
23-02-2015,26.95,26.965,26.6,26.75,32905520
24-02-2015,26.5775,26.97,26.55,26.9325,28427460
25-02-2015,26.922,27.4785,26.9005,27.3665,40836540
26-02-2015,27.287,28.0065,27.2545,27.9645,54031680
27-02-2015,27.9075,28.471,27.8515,28.1315,68328900
02-03-2015,28.35,28.7995,28.1575,28.751,50406080
03-03-2015,28.8175,29.0425,28.525,28.9398,50525600
04-03-2015,28.8485,29.0815,28.626,28.9165,37963000
05-03-2015,28.981,29.16,28.9115,29.0718,35917780
06-03-2015,29.1,29.139,28.603,28.645,37592380
09-03-2015,28.546,28.7725,28.4525,28.705,23484880
10-03-2015,28.4238,28.4881,27.991,27.9925,40080480
11-03-2015,27.99,28.209,27.7705,27.7845,40523160
12-03-2015,27.924,28.092,27.7765,28.0585,35601140
13-03-2015,27.9615,28.218,27.5165,27.65,35427080
16-03-2015,27.8465,28.1875,27.566,28.082,36855080
17-03-2015,27.9145,28.032,27.7205,27.8805,28891200
18-03-2015,27.8865,28.3255,27.675,28.308,35324420
19-03-2015,28.226,28.348,28.106,28.1835,24659380
20-03-2015,28.3355,28.355,28.224,28.2475,44320760
23-03-2015,28.3,28.482,28.153,28.2685,30233720
24-03-2015,28.427,29.094,28.4045,28.877,79156880
25-03-2015,28.8785,29.0035,28.35,28.35,53069020
26-03-2015,28.2325,28.3595,27.9155,28.182,49842820
27-03-2015,28.0915,28.2033,27.8465,27.8775,34552580
30-03-2015,28.0125,28.108,27.8395,28.0568,24787000
31-03-2015,27.897,28.1225,27.7335,27.735,34932440
01-04-2015,27.7415,27.925,27.3015,27.4745,38901800
02-04-2015,27.3705,27.4,27.022,27.0655,47760380
06-04-2015,26.942,27.277,26.785,27.1975,33717880
07-04-2015,27.2495,27.508,27.1793,27.243,27318320
08-04-2015,27.3,27.575,27.3,27.442,28386320
09-04-2015,27.4605,27.4685,27.0976,27.401,32365980
10-04-2015,27.4785,27.4925,27.249,27.427,26104380
13-04-2015,27.3525,27.6635,27.315,27.432,29325540
14-04-2015,27.3285,27.3285,26.787,26.989,47206580
15-04-2015,26.898,27.1595,26.6185,27.052,46961740
16-04-2015,26.9175,27.2615,26.905,27.176,31721760
17-04-2015,26.8655,26.99,26.45,26.637,49233960
20-04-2015,26.6875,27.29,26.6675,27.2265,38521280
21-04-2015,27.3155,27.3887,27.1105,27.1463,29127740
22-04-2015,27.153,27.55,27.066,27.459,31806400
23-04-2015,27.5205,28.0585,27.504,27.873,78183100
24-04-2015,29.0025,29.235,28.4175,28.683,92168060
27-04-2015,28.6385,28.776,28.115,28.306,48062100
28-04-2015,28.216,28.3915,28.048,28.2185,37195740
29-04-2015,28.0255,28.292,27.95,28.0695,33621280
30-04-2015,27.928,28.0555,27.336,27.4385,47240480
01-05-2015,27.5255,27.561,27.1925,27.558,36571320
04-05-2015,27.5495,27.8345,27.3695,27.642,35259040
05-05-2015,27.508,27.6305,27.1185,27.1523,28528340
06-05-2015,27.132,27.1965,26.6118,26.754,39034560
07-05-2015,26.795,27.26,26.6725,27.102,31844400
08-05-2015,27.4435,27.64,27.4015,27.4475,28225280
11-05-2015,27.4245,27.6685,27.28,27.289,21858460
12-05-2015,27.1405,27.1481,26.75,26.9365,35282460
13-05-2015,27.0235,27.192,26.949,26.9745,24238400
14-05-2015,27.1985,27.4845,27.125,27.46,31736660
15-05-2015,27.5195,27.53,27.125,27.3245,33439540
18-05-2015,27.191,27.417,27.1125,27.3335,26705120
19-05-2015,27.4,27.67,27.356,27.464,47125480
20-05-2015,27.546,27.8033,27.255,27.6255,30839240
21-05-2015,27.51,27.8805,27.4651,27.8405,34170240
22-05-2015,27.723,27.912,27.681,27.726,24265760
26-05-2015,27.629,27.6665,27.1485,27.3595,37474180
27-05-2015,27.434,27.7645,27.3291,27.7125,34844740
28-05-2015,27.6895,27.788,27.54,27.709,23546360
29-05-2015,27.66,27.697,27.252,27.266,43445640
01-06-2015,27.4365,27.5285,27.179,27.4605,33210000
02-06-2015,27.3715,27.9395,27.3275,27.6975,31856560
03-06-2015,27.755,27.8995,27.6075,27.7645,26709580
04-06-2015,27.609,27.798,27.456,27.5845,26866340
05-06-2015,27.6,27.6665,27.3692,27.4765,24396820
08-06-2015,27.4805,27.4935,27.1475,27.174,27336320
09-06-2015,27.171,27.242,26.9425,27.108,30016920
10-06-2015,27.285,27.739,27.2555,27.63,30316100
11-06-2015,27.7245,27.7415,27.4585,27.502,25871200
12-06-2015,27.3575,27.4425,27.2815,27.3735,25467660
15-06-2015,27.1365,27.2025,26.9605,27.15,27149620
16-06-2015,27.224,27.3345,27.0786,27.2435,32526980
17-06-2015,27.271,27.418,27.0905,27.33,24440980
18-06-2015,27.4,27.8625,27.4,27.809,41192060
19-06-2015,27.826,27.8955,27.6129,27.876,59289780
22-06-2015,27.9705,28.2805,27.9455,27.984,34751380
23-06-2015,27.9895,28.245,27.8575,28.1695,31396160
24-06-2015,28.124,28.132,27.8405,27.9285,28923120
25-06-2015,28.015,28.157,27.8728,27.8975,26705400
26-06-2015,27.9855,28,27.5925,27.653,43675060
29-06-2015,27.3375,27.545,27.012,27.0625,37756320
30-06-2015,27.2545,27.295,26.977,27.002,34509280
01-07-2015,27.183,27.2905,26.988,27.165,30759460
02-07-2015,27.237,27.4,27.1785,27.367,28124260
06-07-2015,27.1125,27.429,27.1048,27.281,25613740
07-07-2015,27.3715,27.55,26.9925,27.5015,33595180
08-07-2015,27.28,27.414,27.06,27.085,27661300
09-07-2015,27.4325,27.444,27.231,27.2325,29766480
10-07-2015,27.6855,27.9645,27.6,27.8055,43435000
13-07-2015,27.9755,28.6425,27.935,28.5865,41792820
14-07-2015,28.725,29.4854,28.7085,29.209,74831660
15-07-2015,29.187,29.4345,29.0105,29.198,41466600
16-07-2015,29.475,30.225,29.396,30.089,112641080
17-07-2015,34,35.15,33.9,34.981,257162720
20-07-2015,34.449,34.89,34.0885,34.642,102435040
21-07-2015,34.244,35.28,34.2075,34.7675,75604600
22-07-2015,34.701,35.6665,34.581,34.755,83099740
23-07-2015,34.5925,34.8035,33.5795,33.7365,76231960
24-07-2015,33.8385,33.8895,32.659,32.7385,82622740
27-07-2015,32.5785,33.3535,32.5775,32.9135,58382200
28-07-2015,33.088,33.205,32.6705,32.983,34363860
29-07-2015,33.113,33.1665,32.642,33.0715,36756100
30-07-2015,32.872,33.4025,32.5845,33.228,39606900
31-07-2015,33.235,33.25,32.86,32.875,34921880
03-08-2015,32.883,33.3335,32.883,33.236,31348140
04-08-2015,33.217,33.4,33.0255,33.064,26188200
05-08-2015,33.2875,33.9955,33.2791,33.6645,36251780
06-08-2015,33.6995,33.7375,33.0365,33.5075,40659680
07-08-2015,33.389,33.4398,32.9435,33.2195,27543040
10-08-2015,33.3545,33.581,33.0115,33.157,34458300
11-08-2015,34.979,35.2,34.216,34.515,109880220
12-08-2015,34.7245,34.8,34.0255,34.5735,58646560
13-08-2015,34.46,34.7015,34.109,34.3255,36354960
14-08-2015,34.202,34.613,34.145,34.4685,27597100
17-08-2015,34.402,34.737,34.153,34.7055,24679020
18-08-2015,34.5535,34.7878,34.266,34.4365,27710880
19-08-2015,34.5055,35.01,34.34,34.702,50193940
20-08-2015,34.455,34.808,33.764,33.974,57797540
21-08-2015,33.552,33.6445,32.1552,32.2015,91879400
24-08-2015,30.03,32.2165,29.6545,30.9055,129788600
25-08-2015,32.3234,32.35,30.5835,30.6235,71429380
26-08-2015,32.155,33.124,31.5185,32.987,87739700
27-08-2015,33.6,33.699,32.555,33.398,58974720
28-08-2015,33.2555,33.35,32.6875,32.9845,38836660
31-08-2015,32.813,33.2205,32.3175,32.391,38936880
01-09-2015,31.683,32.222,31.253,31.478,51457680
02-09-2015,31.932,32.2529,31.532,32.2455,37629780
03-09-2015,32.3965,32.5625,31.6904,31.8525,34571240
04-09-2015,31.485,31.725,31.325,31.448,40499800
08-09-2015,32.05,32.252,31.645,32.194,39092960
09-09-2015,32.594,32.868,32.045,32.1705,40978160
10-09-2015,32.195,32.745,32.085,32.554,27849620
11-09-2015,32.5105,32.7655,32.3705,32.765,34892300
14-09-2015,32.7815,32.796,32.4751,32.6235,29952540
15-09-2015,32.8355,33.4425,32.667,33.2535,35546400
16-09-2015,33.2775,33.4035,33.11,33.276,26251960
17-09-2015,33.3745,34.0995,33.25,33.5835,47752100
18-09-2015,33.253,33.492,33.0015,33.046,72544200
21-09-2015,33.2755,33.45,32.9,33.349,39093340
22-09-2015,32.8735,32.941,32.2515,32.66,54361620
23-09-2015,32.645,33.014,32.5365,32.6645,29159900
24-09-2015,32.4485,32.8385,32.1083,32.7455,38692780
25-09-2015,32.929,32.929,31.9828,32.0075,48479840
28-09-2015,31.9525,32.1425,30.892,31.2125,47227860
29-09-2015,31.275,31.734,30.9015,31.1305,42129320
30-09-2015,31.5915,31.9655,31.4575,31.86,50998760
01-10-2015,31.897,32.192,31.5558,32.1,42506300
02-10-2015,31.9005,32.9128,31.675,32.8495,48788700
05-10-2015,33.08,33.6514,32.7935,33.584,37960240
06-10-2015,33.4675,33.94,33.1541,33.582,43148180
07-10-2015,33.87,33.937,32.9055,33.5,44353440
08-10-2015,33.4725,33.5945,32.7245,33.35,39307940
09-10-2015,33.3745,33.7043,33.118,33.562,32123560
12-10-2015,33.4595,33.899,33.362,33.8215,26684500
13-10-2015,33.713,34.423,33.6554,34.1585,42446760
14-10-2015,34.1865,34.502,33.945,34.0205,31291640
15-10-2015,34.2625,34.708,34.2195,34.651,47156580
16-10-2015,34.77,34.811,34.455,34.766,36315180
19-10-2015,34.7,35.012,34.6105,34.9975,30171700
20-10-2015,34.8945,34.9,33.684,34,52434380
21-10-2015,34.1605,34.245,33.535,33.59,32168720
22-10-2015,33.772,34.4025,33.585,34.057,88631900
23-10-2015,37.503,37.625,35.897,35.9665,126726380
26-10-2015,36.001,36.7475,36.001,36.556,48776940
27-10-2015,36.3285,36.7982,36.2068,36.641,38778320
28-10-2015,36.65,36.8685,36.3635,36.846,39603080
29-10-2015,36.8315,37.3395,36.758,37.2425,36519140
30-10-2015,37.278,37.3155,36.8265,36.8695,39983220
02-11-2015,36.894,37.409,36.5725,37.387,39914160
03-11-2015,37.2715,37.5849,37.058,37.441,36306000
04-11-2015,37.495,37.995,37.46,37.7655,41839980
05-11-2015,37.9405,38.3175,37.8735,38.0335,45486280
06-11-2015,37.9695,38.1511,37.7515,38.08,33543980
09-11-2015,37.926,38.165,37.4555,37.7385,35537220
10-11-2015,37.674,38.03,37.4205,37.913,29798580
11-11-2015,38.119,38.454,37.9875,38.2625,41918440
12-11-2015,38.009,38.29,37.793,37.8265,35451100
13-11-2015,37.702,37.7665,36.9735,37.0035,48187260
16-11-2015,37.0105,37.5855,36.7165,37.521,50703960
17-11-2015,37.6235,37.7475,37.2025,37.299,38798680
18-11-2015,37.4785,38.055,37.3695,38.0005,36266720
19-11-2015,37.989,38.1615,37.8615,37.997,28078260
20-11-2015,38.465,38.9659,38.205,38.85,55478880
23-11-2015,38.8735,39.145,38.6755,38.835,34648000
